"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1101407160058040320","https://twitter.com/doshishauni_inf/status/1101407160058040320","2019-3-1
各種団体からの「研究助成募集一覧」を更新しました
https://t.co/gQG4HGylx0","2019-03-01 09:01 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1101245565256359936","https://twitter.com/doshishauni_inf/status/1101245565256359936","【本日開催のイベント】
開催時期:03/01
大学連携型 5BI 合同 ビジネスマッチング＆交流会
https://t.co/H3J3A6LNU3","2019-02-28 22:19 +0000","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1101245563910029313","https://twitter.com/doshishauni_inf/status/1101245563910029313","【本日開催のイベント】
開催時期:02/26～03/24
第17回ハリス理化学館同志社ギャラリー企画展「考古学は地域に勇気を与える―森浩一の考古学２―」
https://t.co/SGLyi34kr9","2019-02-28 22:19 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100922797918842880","https://twitter.com/doshishauni_inf/status/1100922797918842880","【本日開催のイベント】
開催時期:02/28
同志社大学赤ちゃん学研究センター定期セミナー（第14回）を開催します
https://t.co/SCcUsAgkix","2019-02-28 00:57 +0000","112.0","3.0","0.026785714285714284","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100922796815704065","https://twitter.com/doshishauni_inf/status/1100922796815704065","【本日開催のイベント】
開催時期:02/26～03/24
第17回ハリス理化学館同志社ギャラリー企画展「考古学は地域に勇気を与える―森浩一の考古学２―」
https://t.co/SGLyi34kr9","2019-02-28 00:57 +0000","76.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100668608806477824","https://twitter.com/doshishauni_inf/status/1100668608806477824","2019-2-27
2019年度TOEFL ITP®テスト年間スケジュール確定
https://t.co/QjcLNYf058","2019-02-27 08:07 +0000","119.0","4.0","0.03361344537815126","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100570481420230656","https://twitter.com/doshishauni_inf/status/1100570481420230656","【本日開催のイベント】
開催時期:02/27
司法研究科 森田 章 教授 退職記念講演会のご案内
https://t.co/GCJpVuhJOL","2019-02-27 01:37 +0000","149.0","1.0","0.006711409395973154","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100570480380006400","https://twitter.com/doshishauni_inf/status/1100570480380006400","【本日開催のイベント】
開催時期:02/26～03/24
第17回ハリス理化学館同志社ギャラリー企画展「考古学は地域に勇気を与える―森浩一の考古学２―」
https://t.co/SGLyi34kr9","2019-02-27 01:37 +0000","74.0","1.0","0.013513513513513514","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100331845483323392","https://twitter.com/doshishauni_inf/status/1100331845483323392","2019-2-26
2019年度\u保健センター医療費他の変更について
https://t.co/BXlkhpfrtS","2019-02-26 09:48 +0000","92.0","2.0","0.021739130434782608","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100331844317265920","https://twitter.com/doshishauni_inf/status/1100331844317265920","2019-2-26
文部科学省平成30年度「私立大学研究ブランディング事業」に採択されました
https://t.co/vs4PAypzcq","2019-02-26 09:48 +0000","194.0","4.0","0.020618556701030927","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
